lambda,theta
0.63585612,0.3653732
0.5936104,0.28565955
0.44697994,0.78536651
0.78629602,0.74730651
0.9231156,0.75557521
0.62080839,0.59507661
0.67893218,0.66251531
0.5298632,0.63701225
0.847744,0.78510714
0.30037519,0.67149582
0.60333002,0.81947913
0.48236313,0.36909586
0.50531365,0.44213202
0.3506727,0.72130978
0.4476388,0.40241758
0.3941308,0.57052994
0.40329807,0.61779021
0.51504278,0.66080346
0.40691477,0.7320051
0.57379172,0.49580448
0.51212196,0.55990947
0.88611427,0.27224118
0.44193501,0.66096126
0.4112862,0.44899115
0.41442497,0.73104834
0.46511118,0.61949635
0.4757618,0.38565022
0.67209334,0.62735797
0.38141569,0.65023611
0.90270729,0.44639662
0.79847898,0.40088639
0.43165931,0.54380969
0.45635996,0.55090598
0.64181612,0.40996804
0.51587494,0.36695718
0.59650566,0.67340015
0.26480723,0.70843585
0.26138978,0.71020738
0.92330239,0.19289544
0.2928107,0.89293446
0.37402048,0.75989064
0.90346821,0.3686206
1.2234316,0.46695094
0.34183587,0.48485559
0.41757099,0.38369736
0.98198723,0.41811499
0.66214527,0.58012402
0.41588045,0.74765504
0.51089977,0.66669714
0.51297417,0.41710214
0.37128621,0.87250993
0.40998897,0.68390247
0.43081413,0.67983077
0.40128695,0.53288368
0.68353397,0.43758722
0.53773972,0.37412361
0.57644478,0.47924198
0.61826456,0.45972658
0.66441902,0.5096424
0.54845676,0.76065594
0.34965652,0.73234877
0.49440603,0.59068708
0.34740511,0.75205426
0.5520945,0.35177357
0.64267005,0.2596897
0.46702192,0.70002058
0.61550225,0.46265249
0.56793754,0.84866142
0.57970227,0.50434305
0.63244758,0.5638965
1.4528701,0.18068845
0.4295395,0.63506593
0.54163977,0.61781587
0.5226595,0.3770653
0.50884933,0.38989963
0.48217584,0.73387117
0.63404329,0.41691443
0.5582361,0.67100193
0.48599934,0.4977376
0.58193896,0.47537137
0.50750657,0.21689471
0.44516962,0.4705562
0.40495579,0.50421596
0.60659939,0.26091047
0.43693781,0.61397954
0.38846686,0.62243354
0.93111361,0.13342364
1.070417,0.60634187
0.40494368,0.5738021
0.52066449,0.78796126
0.54787615,0.44861654
0.48233865,0.64959951
0.57186779,0.59713652
0.93399923,0.77055256
0.45200691,0.32960824
0.55875518,0.90265725
0.48676292,0.38239848
0.37839099,0.76920584
0.83027979,0.29812587
0.42239486,0.83363286
0.49592718,0.86015832
0.61163354,0.43677472
0.34808487,0.57691919
0.73517961,0.53553309
0.67762369,0.46536069
0.90149334,0.36328582
0.40268688,0.87213549
0.48390081,0.7842642
0.37864465,0.67105482
0.67508046,0.3369358
0.32776168,0.68382107
0.2825238,0.81830379
0.97804533,0.42183815
0.83559653,0.26194531
0.5391916,0.3515466
0.45653975,0.30020343
0.39647597,0.8580838
0.34362599,0.67373642
0.60776022,0.92265935
0.54580696,0.41337992
0.76291927,0.4390886
0.38940286,0.62933216
0.59134563,0.71396609
0.49397325,0.57476418
0.54139624,0.57359872
0.77364612,0.39200023
0.49440264,0.43877899
0.78893236,0.45617164
0.52850059,0.42995305
0.85694653,0.48138626
0.81099892,0.67424889
0.76811112,0.72044027
0.47675483,0.33393055
0.85714402,0.5926894
0.42616565,0.36703115
0.61249985,0.78649139
0.37371241,0.37243341
0.53089434,0.87357675
0.54150626,0.89087408
0.43914882,0.39247291
0.5978756,0.78245021
0.67676857,0.59669505
0.31514551,0.48492107
0.90384126,0.72871071
0.64867224,0.69174275
0.57732371,0.25725087
0.81894076,0.44093313
0.41656296,0.58820664
0.5826354,0.29808811
0.42615716,0.56190285
0.35688934,0.64208334
0.55595893,0.77194005
0.34116222,0.54983303
0.51312909,0.76336385
0.37697706,0.64878861
0.60435437,0.69024133
0.44769791,0.88766821
0.42182142,0.74568896
0.40749919,0.81404644
0.38835155,0.84444646
0.24575768,0.77676492
0.36843129,0.90454885
0.42535822,0.65956248
0.57323529,0.43366371
0.54302194,0.54865528
0.61176998,0.53228686
0.46719078,0.50975198
0.45709192,0.84248865
0.4040075,0.820809
0.3597247,0.60090249
0.54251464,0.54605532
0.47120663,0.7039317
0.46035562,0.74750276
0.61460322,0.36925569
0.48532735,0.57130044
0.56209282,0.50308735
0.61127771,0.33205912
0.41532339,0.6859471
0.78971972,0.29502315
0.41106949,0.42106368
0.70634327,0.66842571
0.3951468,0.52722404
0.61973481,0.48607446
0.57860588,0.43512503
0.66846589,0.43483149
0.63088481,0.48085249
0.64420146,0.71689687
0.57929222,0.3062714
0.58659548,0.32909487
0.50986834,0.53314328
0.33425059,0.72959133
0.50866133,0.68749353
0.62500373,0.43700874
0.51309433,0.60259928
0.68637579,0.24076449
0.34318427,0.89775671
0.73422251,0.42868422
0.45048932,0.37523991
0.84430473,0.53921396
0.7879385,0.54496125
0.72342275,0.51335276
0.49879158,0.57326585
0.47857867,0.40396817
0.73321997,0.52708214
0.55049806,0.41152209
0.45416464,0.72422122
0.40883889,0.93646632
0.52833686,0.76681099
0.41698574,0.47942396
0.45700297,0.83571038
0.52129501,0.78644054
0.44630343,0.74254433
0.47809683,0.52111066
0.60905077,0.69261348
0.51607174,0.4999909
0.49240068,0.48975268
0.46132606,0.52929487
0.33303421,0.77602414
0.56648821,0.28442076
0.47487778,0.67149047
1.0011486,0.29693288
0.79178878,0.28220253
0.73703736,0.23885275
0.43360427,0.79913543
0.32216148,0.63057595
0.9300449,0.38007882
0.69391347,0.20793216
0.36887325,0.7399182
0.59549843,0.45036409
0.51707112,0.46598893
0.38244399,0.56647717
0.40530967,0.79702921
0.49334599,0.76498748
0.40634578,0.59007659
0.62448499,0.36535071
0.44033569,0.56225522
0.45656654,0.54402436
0.44728184,0.75818188
0.63768544,0.37927658
0.5993602,0.52071811
0.50747681,0.44961678
0.58496977,0.54474456
0.52772557,0.6948852
0.3909188,0.50856228
1.2330558,0.45531705
0.88599091,0.17294722
0.55078346,0.52149668
0.53222792,0.52765378
0.4089808,0.40912609
1.1980772,0.27468233
0.73439257,0.48640616
0.43593657,0.57500324
0.46024355,0.69336771
0.52659485,0.41724465
0.75008021,0.43342586
0.5801967,0.31220888
0.50480462,0.38779927
0.69249769,0.39740222
0.53301809,0.53491765
0.72630587,0.22784825
0.6171404,0.60606009
0.58867965,0.46515997
0.66525869,0.27001183
0.40728391,0.44603454
0.77169259,0.3899585
0.62500188,0.46588123
0.76838404,0.24393122
0.34599084,0.95850609
0.37354582,0.43325466
0.68530621,0.72401379
0.40008827,0.49821836
0.63384371,0.61403069
0.42175252,0.65373257
0.91509763,0.15339314
0.55802579,0.85834157
0.52196786,0.55687181
0.49854823,0.37752394
0.54839763,0.32286687
0.55695388,0.41181927
0.5414063,0.59153338
0.51336275,0.55083805
0.50793698,0.55925702
0.5888048,0.46112396
0.38940665,0.39865665
0.60016624,0.47520713
0.53514783,0.34245795
0.33972963,0.68010122
0.33699506,0.69874827
0.63778742,0.28285745
0.46960162,0.82735029
0.39621104,0.78408336
0.81502776,0.34542915
0.2665007,0.62496819
0.82000213,0.47850688
0.51975642,0.84036754
0.46730309,0.56898237
0.48381807,0.67615824
0.56287869,0.69010499
0.84147013,0.46834254
0.99593338,0.2359417
0.32134253,0.8969853
0.86476856,0.26216151
0.69507966,0.36210181
0.96859716,0.20495313
0.35185984,0.6950168
1.4556687,0.18149989
0.4680501,0.51585255
0.3780768,0.90470101
0.33003851,0.81841797
0.38848228,0.42050874
0.35442142,0.4766278
0.43777025,0.74707743
0.42716024,0.56493286
0.76395114,0.61308477
0.34420967,0.58951694
0.39272616,0.51030653
0.82514421,0.59348642
0.60429182,0.36970512
0.45836674,0.52178476
0.37251907,0.58966543
0.55685787,0.50798638
0.56235015,0.55212316
0.37267736,0.62490478
0.43037256,0.64156552
0.56194756,0.63024054
0.66303968,0.39403924
0.30700536,0.69916229
0.304761,0.54166587
0.93709575,0.45637135
0.85999229,0.30800241
0.99434481,0.24606777
0.86092747,0.30571675
0.524663,0.48003853
0.44854578,0.62804103
0.5245254,0.64866639
0.50628178,0.39540766
0.46387139,0.71472049
0.38180203,0.6016272
0.85418366,0.29926346
0.81434646,0.2387305
0.69883174,0.59788778
0.74567019,0.71023611
0.50326002,0.62469387
0.55114369,0.5864488
0.51904428,0.37075534
0.70028691,0.25933191
0.41213318,0.63565593
0.58341971,0.46220558
0.57740564,0.43421716
0.30731899,0.67534446
0.53865216,0.54472392
0.41740274,0.51456017
0.65244784,0.78948245
0.40956552,0.5896462
0.69446365,0.4777314
0.89407712,0.55502269
0.58978609,0.33803041
1.095085,0.71656173
0.92691874,0.26528398
0.78393708,0.36103827
0.36084078,0.91628496
0.30536037,0.87417074
0.82228046,0.23709107
0.35240485,0.72211695
0.83650515,0.23923672
1.0274996,0.26212368
0.54846658,0.58008012
0.98044562,0.34685425
0.81496447,0.2907062
0.31968867,0.70986428
0.66446799,0.31507402
0.93723593,0.35404543
0.52457452,0.48360548
0.63062747,0.21816707
0.65198618,0.70152736
0.43652419,0.46763706
0.33669233,0.69649509
0.54237713,0.60070994
0.40480434,0.4105409
0.8262465,0.34508752
0.28275543,0.57238504
0.72020585,0.42234121
0.44303006,0.5597421
0.38511992,0.65951842
0.53274579,0.35434208
0.60885915,0.62516107
0.27615287,0.79795218
0.37901154,0.76071244
0.56948318,0.50143672
0.87942005,0.41487039
0.52553711,0.51717423
0.51449173,0.88659596
0.58768072,0.42170746
0.85819488,0.402296
0.35282585,0.6582202
0.64328458,0.38838968
0.57211241,0.61888527
0.61811327,0.3762438
1.1344037,0.40833356
0.68587527,0.45496272
0.4998043,0.74048955
0.59310293,0.30209392
0.34822229,0.92444431
0.36007787,0.79918851
0.53555123,0.72859171
0.82320638,0.69828384
0.62918206,0.55535792
0.7183501,0.63398428
0.47645218,0.52985513
0.52240262,0.64135889
0.4095898,0.5222471
0.78930861,0.73988141
0.73676261,0.74240143
0.50605769,0.52180066
0.33769873,0.87344567
0.41336437,0.89012036
0.43929316,0.47939715
0.44094211,0.58337576
0.47084951,0.65257413
0.7664716,0.55317775
0.41078842,0.49442137
0.73403254,0.36983434
0.77922162,0.35760937
0.45913547,0.72608363
0.51443841,0.81395825
0.2995183,0.85044469
1.0767867,0.28901335
0.58225927,0.57898539
0.50755441,0.37125398
0.881869,0.38821986
0.80000868,0.3386492
0.63085204,0.66999778
0.67739543,0.32949531
0.64164485,0.39876769
0.46366332,0.59430377
0.36247768,0.70998992
0.44297778,0.74070007
0.33637622,0.61069459
0.66175382,0.3957898
0.79039417,0.3422522
0.43038659,0.85543911
0.73516737,0.89319245
0.68595871,0.92457755
0.6035241,0.40524593
0.41566442,0.8523821
0.64116157,0.38432335
0.5768662,0.46642775
0.68571172,0.43641156
0.42903995,0.66557426
0.77857191,0.30801661
0.65902291,0.49462275
1.0683173,0.29333546
0.88127904,0.32157378
0.44269454,0.53405672
0.56160434,0.64215789
0.38805793,0.62944812
0.64420038,0.5573944
0.4472769,0.77646698
0.63020613,0.4571364
0.38209541,0.56559163
0.68226504,0.51381883
0.47558316,0.34627336
0.58772251,0.68663932
0.46948205,0.64494007
0.51848809,0.55780149
0.55680561,0.71292636
0.32998447,0.72251812
1.1126927,0.34445377
1.8251632,0.23429674
1.5485669,0.11106084
1.9502697,0.15230033
1.1713919,0.17958175
1.3420504,0.28636391
1.3315644,0.32957692
1.4618993,0.2927389
0.39317107,0.39789458
0.43371966,0.75104963
0.31976404,0.43094584
0.6453143,0.78423685
0.28231557,0.59651348
0.64048859,0.74165417
0.52303524,0.52880561
0.51066618,0.45482354
0.61734439,0.56576103
0.56286465,0.51337608
0.45959206,0.8069544
0.68920635,0.21287286
0.94235787,0.28702457
1.072187,0.31767338
0.30790536,0.60103812
0.30328057,0.66696616
0.65443317,0.71135544
0.62188076,0.66966585
0.59845871,0.57540645
0.66201167,0.54526559
0.34409873,0.58695283
0.65785239,0.87183167
